"Year","State","Tobacco Use","Demographic","Comparing (Focus group)","Cigarette Use Prevalence % (Focus group)","To (Reference group)","Cigarette Use Prevalence % (Reference group)","Disparity Value"
"2017","North Carolina","Cigarette Use among Adults","Income","From $20,000-$74,999","23.3","Less than $20,000","29.4","0.8"
"2017","North Carolina","Cigarette Use among Adults","Income","From $20,000-$74,999","23.3","$75,000 or above","21.6","1.1"
"2017","North Carolina","Cigarette Use among Adults","Income","$75,000 or above","21.6","Less than $20,000","29.4","0.7"
"2017","North Carolina","Cigarette Use among Adults","Income","$75,000 or above","21.6","From $20,000-$74,999","23.3","0.9"
"2017","North Dakota","Cigarette Use among Adults","Income","Less than $20,000","33.3","From $20,000-$74,999","25.3","1.3"
"2017","North Dakota","Cigarette Use among Adults","Income","Less than $20,000","33.3","$75,000 or above","16.3","2.0"
"2017","North Dakota","Cigarette Use among Adults","Income","From $20,000-$74,999","25.3","Less than $20,000","33.3","0.8"
"2017","North Dakota","Cigarette Use among Adults","Income","From $20,000-$74,999","25.3","$75,000 or above","16.3","1.6"
"2017","North Dakota","Cigarette Use among Adults","Income","$75,000 or above","16.3","Less than $20,000","33.3","0.5"
"2017","North Dakota","Cigarette Use among Adults","Income","$75,000 or above","16.3","From $20,000-$74,999","25.3","0.6"
"2017","Ohio","Cigarette Use among Adults","Income","Less than $20,000","41.1","From $20,000-$74,999","29.6","1.4"
"2017","Ohio","Cigarette Use among Adults","Income","Less than $20,000","41.1","$75,000 or above","21.9","1.9"
"2017","Ohio","Cigarette Use among Adults","Income","From $20,000-$74,999","29.6","Less than $20,000","41.1","0.7"
"2017","Ohio","Cigarette Use among Adults","Income","From $20,000-$74,999","29.6","$75,000 or above","21.9","1.4"
"2017","Ohio","Cigarette Use among Adults","Income","$75,000 or above","21.9","Less than $20,000","41.1","0.5"
"2017","Ohio","Cigarette Use among Adults","Income","$75,000 or above","21.9","From $20,000-$74,999","29.6","0.7"
"2017","Oklahoma","Cigarette Use among Adults","Income","Less than $20,000","33.0","From $20,000-$74,999","27.2","1.2"
"2017","Oklahoma","Cigarette Use among Adults","Income","Less than $20,000","33.0","$75,000 or above","22.2","1.5"
"2017","Oklahoma","Cigarette Use among Adults","Income","From $20,000-$74,999","27.2","Less than $20,000","33.0","0.8"
"2017","Oklahoma","Cigarette Use among Adults","Income","From $20,000-$74,999","27.2","$75,000 or above","22.2","1.2"
"2017","Oklahoma","Cigarette Use among Adults","Income","$75,000 or above","22.2","Less than $20,000","33.0","0.7"
"2017","Oklahoma","Cigarette Use among Adults","Income","$75,000 or above","22.2","From $20,000-$74,999","27.2","0.8"
"2017","Oregon","Cigarette Use among Adults","Income","Less than $20,000","30.5","From $20,000-$74,999","22.5","1.4"
"2017","Oregon","Cigarette Use among Adults","Income","Less than $20,000","30.5","$75,000 or above","14.4","2.1"
"2017","Oregon","Cigarette Use among Adults","Income","From $20,000-$74,999","22.5","Less than $20,000","30.5","0.7"
"2017","Oregon","Cigarette Use among Adults","Income","From $20,000-$74,999","22.5","$75,000 or above","14.4","1.6"
"2017","Oregon","Cigarette Use among Adults","Income","$75,000 or above","14.4","Less than $20,000","30.5","0.5"
"2017","Oregon","Cigarette Use among Adults","Income","$75,000 or above","14.4","From $20,000-$74,999","22.5","0.6"
"2017","Pennsylvania","Cigarette Use among Adults","Income","Less than $20,000","31.3","From $20,000-$74,999","25.6","1.2"
"2017","Pennsylvania","Cigarette Use among Adults","Income","Less than $20,000","31.3","$75,000 or above","21.3","1.5"
"2017","Pennsylvania","Cigarette Use among Adults","Income","From $20,000-$74,999","25.6","Less than $20,000","31.3","0.8"
"2017","Pennsylvania","Cigarette Use among Adults","Income","From $20,000-$74,999","25.6","$75,000 or above","21.3","1.2"
"2017","Pennsylvania","Cigarette Use among Adults","Income","$75,000 or above","21.3","Less than $20,000","31.3","0.7"
"2017","Pennsylvania","Cigarette Use among Adults","Income","$75,000 or above","21.3","From $20,000-$74,999","25.6","0.8"
"2017","Rhode Island","Cigarette Use among Adults","Income","Less than $20,000","27.4","From $20,000-$74,999","21.4","1.3"
"2017","Rhode Island","Cigarette Use among Adults","Income","Less than $20,000","27.4","$75,000 or above","14.5","1.9"
"2017","Rhode Island","Cigarette Use among Adults","Income","From $20,000-$74,999","21.4","Less than $20,000","27.4","0.8"
"2017","Rhode Island","Cigarette Use among Adults","Income","From $20,000-$74,999","21.4","$75,000 or above","14.5","1.5"
"2017","Rhode Island","Cigarette Use among Adults","Income","$75,000 or above","14.5","Less than $20,000","27.4","0.5"
"2017","Rhode Island","Cigarette Use among Adults","Income","$75,000 or above","14.5","From $20,000-$74,999","21.4","0.7"
"2017","South Carolina","Cigarette Use among Adults","Income","Less than $20,000","33.8","From $20,000-$74,999","24.5","1.4"
"2017","South Carolina","Cigarette Use among Adults","Income","Less than $20,000","33.8","$75,000 or above","17.5","1.9"
"2017","South Carolina","Cigarette Use among Adults","Income","From $20,000-$74,999","24.5","Less than $20,000","33.8","0.7"
"2017","South Carolina","Cigarette Use among Adults","Income","From $20,000-$74,999","24.5","$75,000 or above","17.5","1.4"
"2017","South Carolina","Cigarette Use among Adults","Income","$75,000 or above","17.5","Less than $20,000","33.8","0.5"
"2017","South Carolina","Cigarette Use among Adults","Income","$75,000 or above","17.5","From $20,000-$74,999","24.5","0.7"
"2017","South Dakota","Cigarette Use among Adults","Income","Less than $20,000","28.5","From $20,000-$74,999","25.1","1.1"
"2017","South Dakota","Cigarette Use among Adults","Income","Less than $20,000","28.5","$75,000 or above","22.1","1.3"
"2017","South Dakota","Cigarette Use among Adults","Income","From $20,000-$74,999","25.1","Less than $20,000","28.5","0.9"
"2017","South Dakota","Cigarette Use among Adults","Income","From $20,000-$74,999","25.1","$75,000 or above","22.1","1.1"
"2017","South Dakota","Cigarette Use among Adults","Income","$75,000 or above","22.1","Less than $20,000","28.5","0.8"
"2017","South Dakota","Cigarette Use among Adults","Income","$75,000 or above","22.1","From $20,000-$74,999","25.1","0.9"
"2017","Tennessee","Cigarette Use among Adults","Income","Less than $20,000","46.9","From $20,000-$74,999","30.2","1.6"
"2017","Tennessee","Cigarette Use among Adults","Income","Less than $20,000","46.9","$75,000 or above","20.4","2.3"
"2017","Tennessee","Cigarette Use among Adults","Income","From $20,000-$74,999","30.2","Less than $20,000","46.9","0.6"
"2017","Tennessee","Cigarette Use among Adults","Income","From $20,000-$74,999","30.2","$75,000 or above","20.4","1.5"
"2017","Tennessee","Cigarette Use among Adults","Income","$75,000 or above","20.4","Less than $20,000","46.9","0.4"
"2017","Tennessee","Cigarette Use among Adults","Income","$75,000 or above","20.4","From $20,000-$74,999","30.2","0.7"
"2017","Texas","Cigarette Use among Adults","Income","Less than $20,000","21.9","From $20,000-$74,999","18.4","1.2"
"2017","Texas","Cigarette Use among Adults","Income","Less than $20,000","21.9","$75,000 or above","21.5","1.0"
"2017","Texas","Cigarette Use among Adults","Income","From $20,000-$74,999","18.4","Less than $20,000","21.9","0.8"
"2017","Texas","Cigarette Use among Adults","Income","From $20,000-$74,999","18.4","$75,000 or above","21.5","0.9"
"2017","Texas","Cigarette Use among Adults","Income","$75,000 or above","21.5","Less than $20,000","21.9","1.0"
"2017","Texas","Cigarette Use among Adults","Income","$75,000 or above","21.5","From $20,000-$74,999","18.4","1.2"
"2017","Utah","Cigarette Use among Adults","Income","Less than $20,000","18.2","From $20,000-$74,999","14.6","1.2"
"2017","Utah","Cigarette Use among Adults","Income","Less than $20,000","18.2","$75,000 or above","11.2","1.6"
"2017","Utah","Cigarette Use among Adults","Income","From $20,000-$74,999","14.6","Less than $20,000","18.2","0.8"
"2017","Utah","Cigarette Use among Adults","Income","From $20,000-$74,999","14.6","$75,000 or above","11.2","1.3"
"2017","Utah","Cigarette Use among Adults","Income","$75,000 or above","11.2","Less than $20,000","18.2","0.6"
"2017","Utah","Cigarette Use among Adults","Income","$75,000 or above","11.2","From $20,000-$74,999","14.6","0.8"
"2017","Vermont","Cigarette Use among Adults","Income","Less than $20,000","28.7","From $20,000-$74,999","23.9","1.2"
"2017","Vermont","Cigarette Use among Adults","Income","Less than $20,000","28.7","$75,000 or above","20.6","1.4"
"2017","Vermont","Cigarette Use among Adults","Income","From $20,000-$74,999","23.9","Less than $20,000","28.7","0.8"
"2017","Vermont","Cigarette Use among Adults","Income","From $20,000-$74,999","23.9","$75,000 or above","20.6","1.2"
"2017","Vermont","Cigarette Use among Adults","Income","$75,000 or above","20.6","Less than $20,000","28.7","0.7"
"2017","Vermont","Cigarette Use among Adults","Income","$75,000 or above","20.6","From $20,000-$74,999","23.9","0.9"
"2017","Virginia","Cigarette Use among Adults","Income","Less than $20,000","28.4","From $20,000-$74,999","25.3","1.1"
"2017","Virginia","Cigarette Use among Adults","Income","Less than $20,000","28.4","$75,000 or above","19.0","1.5"
"2017","Virginia","Cigarette Use among Adults","Income","From $20,000-$74,999","25.3","Less than $20,000","28.4","0.9"
"2017","Virginia","Cigarette Use among Adults","Income","From $20,000-$74,999","25.3","$75,000 or above","19.0","1.3"
"2017","Virginia","Cigarette Use among Adults","Income","$75,000 or above","19.0","Less than $20,000","28.4","0.7"
"2017","Virginia","Cigarette Use among Adults","Income","$75,000 or above","19.0","From $20,000-$74,999","25.3","0.8"
"2017","Washington","Cigarette Use among Adults","Income","Less than $20,000","28.3","From $20,000-$74,999","18.9","1.5"
"2017","Washington","Cigarette Use among Adults","Income","Less than $20,000","28.3","$75,000 or above","15.8","1.8"
"2017","Washington","Cigarette Use among Adults","Income","From $20,000-$74,999","18.9","Less than $20,000","28.3","0.7"
"2017","Washington","Cigarette Use among Adults","Income","From $20,000-$74,999","18.9","$75,000 or above","15.8","1.2"
"2017","Washington","Cigarette Use among Adults","Income","$75,000 or above","15.8","Less than $20,000","28.3","0.6"
"2017","Washington","Cigarette Use among Adults","Income","$75,000 or above","15.8","From $20,000-$74,999","18.9","0.8"
"2017","West Virginia","Cigarette Use among Adults","Income","Less than $20,000","44.6","From $20,000-$74,999","30.7","1.5"
"2017","West Virginia","Cigarette Use among Adults","Income","Less than $20,000","44.6","$75,000 or above","20.5","2.2"
"2017","West Virginia","Cigarette Use among Adults","Income","From $20,000-$74,999","30.7","Less than $20,000","44.6","0.7"
"2017","West Virginia","Cigarette Use among Adults","Income","From $20,000-$74,999","30.7","$75,000 or above","20.5","1.5"
"2017","West Virginia","Cigarette Use among Adults","Income","$75,000 or above","20.5","Less than $20,000","44.6","0.5"
"2017","West Virginia","Cigarette Use among Adults","Income","$75,000 or above","20.5","From $20,000-$74,999","30.7","0.7"
"2017","Wisconsin","Cigarette Use among Adults","Income","Less than $20,000","33.6","From $20,000-$74,999","23.7","1.4"
"2017","Wisconsin","Cigarette Use among Adults","Income","Less than $20,000","33.6","$75,000 or above","15.6","2.2"
"2017","Wisconsin","Cigarette Use among Adults","Income","From $20,000-$74,999","23.7","Less than $20,000","33.6","0.7"
"2017","Wisconsin","Cigarette Use among Adults","Income","From $20,000-$74,999","23.7","$75,000 or above","15.6","1.5"
"2017","Wisconsin","Cigarette Use among Adults","Income","$75,000 or above","15.6","Less than $20,000","33.6","0.5"
"2017","Wisconsin","Cigarette Use among Adults","Income","$75,000 or above","15.6","From $20,000-$74,999","23.7","0.7"
"2017","Wyoming","Cigarette Use among Adults","Income","Less than $20,000","31.5","From $20,000-$74,999","26.0","1.2"
"2017","Wyoming","Cigarette Use among Adults","Income","Less than $20,000","31.5","$75,000 or above","18.1","1.7"
"2017","Wyoming","Cigarette Use among Adults","Income","From $20,000-$74,999","26.0","Less than $20,000","31.5","0.8"
"2017","Wyoming","Cigarette Use among Adults","Income","From $20,000-$74,999","26.0","$75,000 or above","18.1","1.4"
"2017","Wyoming","Cigarette Use among Adults","Income","$75,000 or above","18.1","Less than $20,000","31.5","0.6"
"2017","Wyoming","Cigarette Use among Adults","Income","$75,000 or above","18.1","From $20,000-$74,999","26.0","0.7"
"2018","Alabama","Cigarette Use among Adults","Income","Less than $20,000","35.4","From $20,000-$74,999","24.2","1.5"
"2018","Alabama","Cigarette Use among Adults","Income","Less than $20,000","35.4","$75,000 or above","21.7","1.6"
"2018","Alabama","Cigarette Use among Adults","Income","From $20,000-$74,999","24.2","Less than $20,000","35.4","0.7"
"2018","Alabama","Cigarette Use among Adults","Income","From $20,000-$74,999","24.2","$75,000 or above","21.7","1.1"
"2018","Alabama","Cigarette Use among Adults","Income","$75,000 or above","21.7","Less than $20,000","35.4","0.6"
"2018","Alabama","Cigarette Use among Adults","Income","$75,000 or above","21.7","From $20,000-$74,999","24.2","0.9"
"2018","Alaska","Cigarette Use among Adults","Income","Less than $20,000","53.3","From $20,000-$74,999","30.4","1.8"
"2018","Alaska","Cigarette Use among Adults","Income","Less than $20,000","53.3","$75,000 or above","19.4","2.7"
"2018","Alaska","Cigarette Use among Adults","Income","From $20,000-$74,999","30.4","Less than $20,000","53.3","0.6"
"2018","Alaska","Cigarette Use among Adults","Income","From $20,000-$74,999","30.4","$75,000 or above","19.4","1.6"
"2018","Alaska","Cigarette Use among Adults","Income","$75,000 or above","19.4","Less than $20,000","53.3","0.4"
"2018","Alaska","Cigarette Use among Adults","Income","$75,000 or above","19.4","From $20,000-$74,999","30.4","0.6"
"2018","Arizona","Cigarette Use among Adults","Income","Less than $20,000","22.4","From $20,000-$74,999","18.5","1.2"
"2018","Arizona","Cigarette Use among Adults","Income","Less than $20,000","22.4","$75,000 or above","15.8","1.4"
"2018","Arizona","Cigarette Use among Adults","Income","From $20,000-$74,999","18.5","Less than $20,000","22.4","0.8"
"2018","Arizona","Cigarette Use among Adults","Income","From $20,000-$74,999","18.5","$75,000 or above","15.8","1.2"
"2018","Arizona","Cigarette Use among Adults","Income","$75,000 or above","15.8","Less than $20,000","22.4","0.7"
"2018","Arizona","Cigarette Use among Adults","Income","$75,000 or above","15.8","From $20,000-$74,999","18.5","0.9"
"2018","Arkansas","Cigarette Use among Adults","Income","Less than $20,000","40.6","From $20,000-$74,999","27.1","1.5"
"2018","Arkansas","Cigarette Use among Adults","Income","Less than $20,000","40.6","$75,000 or above","23.9","1.7"
"2018","Arkansas","Cigarette Use among Adults","Income","From $20,000-$74,999","27.1","Less than $20,000","40.6","0.7"
"2018","Arkansas","Cigarette Use among Adults","Income","From $20,000-$74,999","27.1","$75,000 or above","23.9","1.1"
"2018","Arkansas","Cigarette Use among Adults","Income","$75,000 or above","23.9","Less than $20,000","40.6","0.6"
"2018","Arkansas","Cigarette Use among Adults","Income","$75,000 or above","23.9","From $20,000-$74,999","27.1","0.9"
"2018","California","Cigarette Use among Adults","Income","Less than $20,000","16.1","From $20,000-$74,999","13.5","1.2"
"2018","California","Cigarette Use among Adults","Income","Less than $20,000","16.1","$75,000 or above","12.8","1.3"
