"Year","State","Tobacco Use","Demographic","Comparing (Focus group)","Cigarette Use Prevalence % (Focus group)","To (Reference group)","Cigarette Use Prevalence % (Reference group)","Disparity Value"
"2017","Missouri","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","20.2","Hispanic","19.7","1.0"
"2017","Missouri","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","20.2","Non-Hispanic AIAN","No Data","Not Applicable"
"2017","Missouri","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","20.2","Non-Hispanic Asian","No Data","Not Applicable"
"2017","Missouri","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","20.2","Non-Hispanic Black","26.9","0.8"
"2017","Montana","Cigarette Use among Adults","Race and Ethnicity","Hispanic","24.6","Non-Hispanic AIAN","46.1","0.5"
"2017","Montana","Cigarette Use among Adults","Race and Ethnicity","Hispanic","24.6","Non-Hispanic Asian","No Data","Not Applicable"
"2017","Montana","Cigarette Use among Adults","Race and Ethnicity","Hispanic","24.6","Non-Hispanic Black","No Data","Not Applicable"
"2017","Montana","Cigarette Use among Adults","Race and Ethnicity","Hispanic","24.6","Non-Hispanic White","15.1","1.6"
"2017","Montana","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","46.1","Hispanic","24.6","1.9"
"2017","Montana","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","46.1","Non-Hispanic Asian","No Data","Not Applicable"
"2017","Montana","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","46.1","Non-Hispanic Black","No Data","Not Applicable"
"2017","Montana","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","46.1","Non-Hispanic White","15.1","3.1"
"2017","Montana","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Hispanic","24.6","Not Applicable"
"2017","Montana","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic AIAN","46.1","Not Applicable"
"2017","Montana","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic Black","No Data","Not Applicable"
"2017","Montana","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic White","15.1","Not Applicable"
"2017","Montana","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","No Data","Hispanic","24.6","Not Applicable"
"2017","Montana","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","No Data","Non-Hispanic AIAN","46.1","Not Applicable"
"2017","Montana","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","No Data","Non-Hispanic Asian","No Data","Not Applicable"
"2017","Montana","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","No Data","Non-Hispanic White","15.1","Not Applicable"
"2017","Montana","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","15.1","Hispanic","24.6","0.6"
"2017","Montana","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","15.1","Non-Hispanic AIAN","46.1","0.3"
"2017","Montana","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","15.1","Non-Hispanic Asian","No Data","Not Applicable"
"2017","Montana","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","15.1","Non-Hispanic Black","No Data","Not Applicable"
"2017","Nebraska","Cigarette Use among Adults","Race and Ethnicity","Hispanic","13.1","Non-Hispanic AIAN","44.8","0.3"
"2017","Nebraska","Cigarette Use among Adults","Race and Ethnicity","Hispanic","13.1","Non-Hispanic Asian","No Data","Not Applicable"
"2017","Nebraska","Cigarette Use among Adults","Race and Ethnicity","Hispanic","13.1","Non-Hispanic Black","21.2","0.6"
"2017","Nebraska","Cigarette Use among Adults","Race and Ethnicity","Hispanic","13.1","Non-Hispanic White","14.9","0.9"
"2017","Nebraska","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","44.8","Hispanic","13.1","3.4"
"2017","Nebraska","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","44.8","Non-Hispanic Asian","No Data","Not Applicable"
"2017","Nebraska","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","44.8","Non-Hispanic Black","21.2","2.1"
"2017","Nebraska","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","44.8","Non-Hispanic White","14.9","3.0"
"2017","Nebraska","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Hispanic","13.1","Not Applicable"
"2017","Nebraska","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic AIAN","44.8","Not Applicable"
"2017","Nebraska","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic Black","21.2","Not Applicable"
"2017","Nebraska","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic White","14.9","Not Applicable"
"2017","Nebraska","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","21.2","Hispanic","13.1","1.6"
"2017","Nebraska","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","21.2","Non-Hispanic AIAN","44.8","0.5"
"2017","Nebraska","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","21.2","Non-Hispanic Asian","No Data","Not Applicable"
"2017","Nebraska","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","21.2","Non-Hispanic White","14.9","1.4"
"2017","Nebraska","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","14.9","Hispanic","13.1","1.1"
"2017","Nebraska","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","14.9","Non-Hispanic AIAN","44.8","0.3"
"2017","Nebraska","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","14.9","Non-Hispanic Asian","No Data","Not Applicable"
"2017","Nebraska","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","14.9","Non-Hispanic Black","21.2","0.7"
"2017","Nevada","Cigarette Use among Adults","Race and Ethnicity","Hispanic","14.2","Non-Hispanic AIAN","No Data","Not Applicable"
"2017","Nevada","Cigarette Use among Adults","Race and Ethnicity","Hispanic","14.2","Non-Hispanic Asian","No Data","Not Applicable"
"2017","Nevada","Cigarette Use among Adults","Race and Ethnicity","Hispanic","14.2","Non-Hispanic Black","22.6","0.6"
"2017","Nevada","Cigarette Use among Adults","Race and Ethnicity","Hispanic","14.2","Non-Hispanic White","18.3","0.8"
"2017","Nevada","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","No Data","Hispanic","14.2","Not Applicable"
"2017","Nevada","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","No Data","Non-Hispanic Asian","No Data","Not Applicable"
"2017","Nevada","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","No Data","Non-Hispanic Black","22.6","Not Applicable"
"2017","Nevada","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","No Data","Non-Hispanic White","18.3","Not Applicable"
"2017","Nevada","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Hispanic","14.2","Not Applicable"
"2017","Nevada","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic AIAN","No Data","Not Applicable"
"2017","Nevada","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic Black","22.6","Not Applicable"
"2017","Nevada","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic White","18.3","Not Applicable"
"2017","Nevada","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","22.6","Hispanic","14.2","1.6"
"2017","Nevada","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","22.6","Non-Hispanic AIAN","No Data","Not Applicable"
"2017","Nevada","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","22.6","Non-Hispanic Asian","No Data","Not Applicable"
"2017","Nevada","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","22.6","Non-Hispanic White","18.3","1.2"
"2017","Nevada","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","18.3","Hispanic","14.2","1.3"
"2017","Nevada","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","18.3","Non-Hispanic AIAN","No Data","Not Applicable"
"2017","Nevada","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","18.3","Non-Hispanic Asian","No Data","Not Applicable"
"2017","Nevada","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","18.3","Non-Hispanic Black","22.6","0.8"
"2017","New Hampshire","Cigarette Use among Adults","Race and Ethnicity","Hispanic","No Data","Non-Hispanic AIAN","No Data","Not Applicable"
"2017","New Hampshire","Cigarette Use among Adults","Race and Ethnicity","Hispanic","No Data","Non-Hispanic Asian","No Data","Not Applicable"
"2017","New Hampshire","Cigarette Use among Adults","Race and Ethnicity","Hispanic","No Data","Non-Hispanic Black","No Data","Not Applicable"
"2017","New Hampshire","Cigarette Use among Adults","Race and Ethnicity","Hispanic","No Data","Non-Hispanic White","15.3","Not Applicable"
"2017","New Hampshire","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","No Data","Hispanic","No Data","Not Applicable"
"2017","New Hampshire","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","No Data","Non-Hispanic Asian","No Data","Not Applicable"
"2017","New Hampshire","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","No Data","Non-Hispanic Black","No Data","Not Applicable"
"2017","New Hampshire","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","No Data","Non-Hispanic White","15.3","Not Applicable"
"2017","New Hampshire","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Hispanic","No Data","Not Applicable"
"2017","New Hampshire","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic AIAN","No Data","Not Applicable"
"2017","New Hampshire","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic Black","No Data","Not Applicable"
"2017","New Hampshire","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic White","15.3","Not Applicable"
"2017","New Hampshire","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","No Data","Hispanic","No Data","Not Applicable"
"2017","New Hampshire","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","No Data","Non-Hispanic AIAN","No Data","Not Applicable"
"2017","New Hampshire","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","No Data","Non-Hispanic Asian","No Data","Not Applicable"
"2017","New Hampshire","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","No Data","Non-Hispanic White","15.3","Not Applicable"
"2017","New Hampshire","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","15.3","Hispanic","No Data","Not Applicable"
"2017","New Hampshire","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","15.3","Non-Hispanic AIAN","No Data","Not Applicable"
"2017","New Hampshire","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","15.3","Non-Hispanic Asian","No Data","Not Applicable"
"2017","New Hampshire","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","15.3","Non-Hispanic Black","No Data","Not Applicable"
"2017","New Jersey","Cigarette Use among Adults","Race and Ethnicity","Hispanic","13.8","Non-Hispanic AIAN","No Data","Not Applicable"
"2017","New Jersey","Cigarette Use among Adults","Race and Ethnicity","Hispanic","13.8","Non-Hispanic Asian","6.5","2.1"
"2017","New Jersey","Cigarette Use among Adults","Race and Ethnicity","Hispanic","13.8","Non-Hispanic Black","14.4","1.0"
"2017","New Jersey","Cigarette Use among Adults","Race and Ethnicity","Hispanic","13.8","Non-Hispanic White","14.9","0.9"
"2017","New Jersey","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","No Data","Hispanic","13.8","Not Applicable"
"2017","New Jersey","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","No Data","Non-Hispanic Asian","6.5","Not Applicable"
"2017","New Jersey","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","No Data","Non-Hispanic Black","14.4","Not Applicable"
"2017","New Jersey","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","No Data","Non-Hispanic White","14.9","Not Applicable"
"2017","New Jersey","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","6.5","Hispanic","13.8","0.5"
"2017","New Jersey","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","6.5","Non-Hispanic AIAN","No Data","Not Applicable"
"2017","New Jersey","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","6.5","Non-Hispanic Black","14.4","0.5"
"2017","New Jersey","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","6.5","Non-Hispanic White","14.9","0.4"
"2017","New Jersey","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","14.4","Hispanic","13.8","1.0"
"2017","New Jersey","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","14.4","Non-Hispanic AIAN","No Data","Not Applicable"
"2017","New Jersey","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","14.4","Non-Hispanic Asian","6.5","2.2"
"2017","New Jersey","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","14.4","Non-Hispanic White","14.9","1.0"
"2017","New Jersey","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","14.9","Hispanic","13.8","1.1"
"2017","New Jersey","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","14.9","Non-Hispanic AIAN","No Data","Not Applicable"
"2017","New Jersey","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","14.9","Non-Hispanic Asian","6.5","2.3"
"2017","New Jersey","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","14.9","Non-Hispanic Black","14.4","1.0"
"2017","New Mexico","Cigarette Use among Adults","Race and Ethnicity","Hispanic","18.2","Non-Hispanic AIAN","15.2","1.2"
"2017","New Mexico","Cigarette Use among Adults","Race and Ethnicity","Hispanic","18.2","Non-Hispanic Asian","No Data","Not Applicable"
"2017","New Mexico","Cigarette Use among Adults","Race and Ethnicity","Hispanic","18.2","Non-Hispanic Black","No Data","Not Applicable"
"2017","New Mexico","Cigarette Use among Adults","Race and Ethnicity","Hispanic","18.2","Non-Hispanic White","17.3","1.1"
"2017","New Mexico","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","15.2","Hispanic","18.2","0.8"
"2017","New Mexico","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","15.2","Non-Hispanic Asian","No Data","Not Applicable"
"2017","New Mexico","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","15.2","Non-Hispanic Black","No Data","Not Applicable"
"2017","New Mexico","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","15.2","Non-Hispanic White","17.3","0.9"
"2017","New Mexico","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Hispanic","18.2","Not Applicable"
"2017","New Mexico","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic AIAN","15.2","Not Applicable"
"2017","New Mexico","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic Black","No Data","Not Applicable"
"2017","New Mexico","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic White","17.3","Not Applicable"
"2017","New Mexico","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","No Data","Hispanic","18.2","Not Applicable"
"2017","New Mexico","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","No Data","Non-Hispanic AIAN","15.2","Not Applicable"
"2017","New Mexico","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","No Data","Non-Hispanic Asian","No Data","Not Applicable"
"2017","New Mexico","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","No Data","Non-Hispanic White","17.3","Not Applicable"
"2017","New Mexico","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","17.3","Hispanic","18.2","1.0"
"2017","New Mexico","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","17.3","Non-Hispanic AIAN","15.2","1.1"
"2017","New Mexico","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","17.3","Non-Hispanic Asian","No Data","Not Applicable"
"2017","New Mexico","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","17.3","Non-Hispanic Black","No Data","Not Applicable"
"2017","New York","Cigarette Use among Adults","Race and Ethnicity","Hispanic","12.1","Non-Hispanic AIAN","27.7","0.4"
"2017","New York","Cigarette Use among Adults","Race and Ethnicity","Hispanic","12.1","Non-Hispanic Asian","9.2","1.3"
"2017","New York","Cigarette Use among Adults","Race and Ethnicity","Hispanic","12.1","Non-Hispanic Black","14.1","0.9"
"2017","New York","Cigarette Use among Adults","Race and Ethnicity","Hispanic","12.1","Non-Hispanic White","15.5","0.8"
"2017","New York","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","27.7","Hispanic","12.1","2.3"
"2017","New York","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","27.7","Non-Hispanic Asian","9.2","3.0"
